2, 239101, 378.862643228611
3, 239101, 264.98462708771694
4, 239101, 209.46159055281896
5, 239101, 175.8109048405895
6, 239101, 142.50604920485057
7, 239101, 122.87686008878518
8, 239101, 111.4966735469643
9, 239101, 102.89926531270612
10, 239101, 95.95864592446014
11, 239101, 87.36879191373009
12, 239101, 83.06345551332925
13, 239101, 76.82870955218095
14, 239101, 73.8946053677937
15, 239101, 69.05158999341074
16, 239101, 64.78877665416803
17, 239101, 61.1515826578252
18, 239101, 57.705348504008725
19, 239101, 54.74974786466919
20, 239101, 52.01078625419177
